SOURCE_ID,YEAR,MONTH,DAY,HOUR,MINUTE,CAUSE,VALIDITY,FOCAL_DEPTH,PRIMARY_MAGNITUDE,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,MAXIMUM_HEIGHT,MAGNITUDE_ABE,MAGNITUDE_IIDA,INTENSITY_SOLOVIEV,WARNING_STATUS,MISSING,MISSING_ESTIMATE,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE,ALL_MISSING,MISSING_TOTAL,ALL_INJURIES,INJURY_TOTAL,ALL_FATALITIES,FATALITY_TOTAL,ALL_DAMAGE_MILLIONS,DAMAGE_TOTAL,ALL_HOUSES_DAMAGED,HOUSE_DAMAGE_TOTAL,ALL_HOUSES_DESTROYED,HOUSE_DESTRUCTION_TOTAL
4982,1858,1,31,,,0,2,,,81,AUSTRALIA,,TASMAN SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,1858,2,21,9,2,1,1,,6.5,50,GREECE,,GULF OF CORINTH,37.9,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,1858,4,24,11,15,1,2,,6.5,89,CHILE,,CENTRAL CHILE,-30,-71.4,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,
3540,1858,6,5,,,0,2,,,73,UK,,"DOVER STRAITS, ENGLAND",51.03,1.61,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550,1858,8,6,,,9,-1,,,81,NEW ZEALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,1858,9,15,,,0,2,,,81,NEW ZEALAND,,SE. NEW ZEALAND,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
876,1858,9,,,,1,1,,,85,JAPAN,,RYUKYU ISLANDS,26.2,127.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,1858,12,13,,,1,2,,7.3,83,INDONESIA,,N. MOLUCCAS ISLANDS,1,126,,,,1.5,,,,,,,,,3,,,,3,,,,,,,,3,,,,3
880,1859,6,28,,,1,4,,7,83,INDONESIA,,N. MOLUCCAS ISLANDS,1,126.5,10,,3.2,3,,,,,,,,,,,,,,,,,,,,,,,,,
881,1859,7,20,,,1,3,,,83,INDONESIA,,"LONTOR ISLAND, BANDA SEA",-4.6,129.9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
882,1859,7,29,,,1,4,,7.3,83,INDONESIA,,N. MOLUCCAS ISLANDS,0.009,125.5,1,,1,1.5,,,,,,,,,2,,,,2,,,,,,,,2,,,,2
3381,1859,8,21,11,55,1,3,,6.8,50,TURKEY,,IMROZ - AEGEAN SEA,40,26,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
884,1859,8,25,,,1,3,,6.2,88,EL SALVADOR,,EL SALVADOR,13.33,-87.81,,,1,1.5,,,,,,,,,1,,,,,,,,,,,,1,,,,
886,1859,9,24,,,0,2,,,88,USA,CA,"HALF MOON BAY, N. CALIFORNIA",,,4.6,,2.2,0,,,,,,,,,,,,,,,,,,,,,1,,,,
887,1859,9,25,,,1,2,,6.8,83,INDONESIA,,BANDA SEA,-5.5,130.5,,,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
888,1859,10,5,12,0,1,4,,7.6,89,CHILE,,NORTHERN CHILE,-27.35,-70.35,6,,2.5,2.5,,,,,,,,,1,,,,,,,,,10,1,,2,,,339,3
889,1859,10,11,,,1,-1,,,89,CHILE,,N. CENTRAL CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,3
892,1859,10,20,,,1,2,,,60,INDONESIA,,SOUTH OF JAVA,-9,111,,,,1,,,,,,2,1,,1,,,,,,,,,2,1,,1,,,,
891,1859,10,20,,,0,1,,,50,GREECE,,PIREAUS,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
893,1859,10,26,,,0,-1,,,83,INDONESIA,,N. MOLUCCAS ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,1859,11,22,,,1,2,,,81,AUSTRALIA,,TASMANIA,-40.85,145.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,1859,12,9,2,0,1,3,,7,88,EL SALVADOR,,EL SALVADOR,13.7,-89.8,,,1,1.5,,,,,,,,,1,,1,,1,,,,,,,,3,,1,,3
895,1859,12,17,,,1,2,,,83,INDONESIA,,N. MOLUCCAS ISLANDS,0.9,124.9,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
896,1859,12,25,,,0,3,,,83,INDONESIA,,N. MOLUCCAS ISLANDS,1.37,125.1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3441,1860,1,6,,,1,2,,,50,SPAIN,,SEA OF ALBORAN,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
898,1860,3,17,,,0,1,,,88,MEXICO,,S. MEXICO,16.7,-99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,1860,4,8,,,1,4,,7.5,74,HAITI,,ANSE-A-VEAU,18.52,-73.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,1860,4,23,,,1,3,,,89,PERU,,CENTRAL PERU,-12.1,-77.1,,,,0,,,,,,,,,,,,,,,,,,,,,3,,2,,2
901,1860,8,,,,1,1,,,83,INDONESIA,,SULAWESI-N. MOLUCCAS ISLANDS,1.3,121,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
902,1860,10,6,,,1,3,,,83,INDONESIA,,CERAM SEA,-1.25,128.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
903,1860,12,1,,,0,2,,,80,USA,,HAWAII,,,3.6,,1.8,1.5,,,,,,,,,1,,,,,,,,,,,,1,,,,
904,1861,2,16,,,1,4,70,8.5,60,INDONESIA,,SW. SUMATRA,-1,97.5,7,,,3,,,,,,1105,4,,2,,,,,,,,,1105,4,,2,,,,
905,1861,2,21,,,1,0,,,60,INDONESIA,,WANAIDJAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,1861,3,9,,,1,4,20,7,60,INDONESIA,,SW. SUMATRA,0.009,98,,,,2,,,,,,950,3,,1,,,96,1,,,,,950,3,,3,,,96,2
908,1861,3,20,,,1,-1,,,89,CHILE,,SC. CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,1861,3,,,,0,2,,,83,INDONESIA,,BANDA SEA,-3.7,128.2,1.8,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,
909,1861,4,26,,,1,4,70,7,60,INDONESIA,,SW. SUMATRA,1,97.5,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
910,1861,5,4,,,11,-1,,,88,USA,CA,N. CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,1861,5,5,,,11,-1,,,88,USA,CA,N. CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,1861,6,5,,,0,2,,,60,INDONESIA,,JAVA,-6.3,107.3,,,1,1,,,,,,,,,1,,2,,,,,,,,,,1,,2,,
913,1861,6,17,,,1,3,,6.8,60,INDONESIA,,SW. SUMATRA,1,97.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
914,1861,9,25,,,1,3,,6.5,60,INDONESIA,,SW. SUMATRA,-1.5,100,,,,1.5,,,,,,,,,1,,,,1,,,,,,,,1,,,,1
915,1861,10,20,17,30,1,4,,7.4,85,JAPAN,,OFF MIYAGI,38.5,142,3.9,,2,2,,,,,,,,,1,,,,,,,,,,,,2,,,70,2
918,1861,12,26,,,3,4,,7.3,50,GREECE,,CORINTH GULF,38.2,22.2,2.1,,1.1,4,,,,,,,,,2,,,,3,,,,,,,,2,,,,3
3442,1862,1,1,8,45,1,3,,,50,GREECE,,IONIAN SEA,38.25,22.25,,,,2,,,,,,,,,1,,,,,,,,,,,,1,,,,1
919,1862,1,28,,,9,1,,,80,USA,,HAWAII,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
920,1862,3,4,9,30,1,1,,6,84,PHILIPPINES,,W. LUZON ISLAND,14.5,121,,,,0.5,,,,,,,,,1,,,,,,,,,,,,1,,1,,
3443,1862,3,18,,,1,2,,,50,FRANCE,,LIGURIAN SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,1862,4,8,,,0,-1,,,60,INDONESIA,,"CHERIBON DISTRICT, JAVA",-6.7,108.57,2.1,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,
922,1862,5,27,20,0,3,4,,5.9,88,USA,CA,S. CALIFORNIA,32.7,-117.2,1.2,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
3560,1862,7,10,,,1,2,,6.5,77,GHANA,,GOLD COAST,7,0.4,,,,,,,,,,,,,,,,,,,,,,3,1,,3,,,,3
3444,1862,11,24,,,0,2,,,50,ITALY,,GULF OF GENOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,1863,3,16,,,1,1,,,60,INDONESIA,,JAVA,-6.1,106.7,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
3445,1863,3,22,21,30,1,1,,,50,GREECE,,AEGEAN SEA,36.5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,1863,6,3,11,20,1,2,,6.5,84,PHILIPPINES,,W. LUZON ISLAND,14.5,121,,,1,1,,,,,,,2,,1,,,,,,,2000,4,400,3,,4,,,1172,4
929,1863,8,17,,,1,2,,7.5,82,VANUATU,,VANUATU ISLANDS,-19,168.5,,,,1,,,,,,,,,,,,,,,,,,,3,,,,,,
930,1863,9,20,,,1,3,,6.4,85,JAPAN,,NW. HOKKAIDO ISLAND,44.6,141.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
925,1863,,,,,0,1,,,75,CANADA,NL,NEWFOUNDLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,1864,2,16,,,1,-1,,,60,INDONESIA,,SW. SUMATRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,1864,5,19,,,1,1,,,74,HAITI,,JACMEL,18.2,-72.53,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
934,1864,5,23,,,1,3,,7.8,83,INDONESIA,,NW. IRIAN JAYA,-1,135,3,,3.6,1.5,,,,,,250,3,,3,,,,3,,,,,250,3,,3,,,,3
2794,1864,6,27,22,30,1,3,,,75,CANADA,NL,"SW AVALON PENINSULA, NEWFOUNDLAND",46.5,-53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,1865,1,8,,,1,3,,,89,PERU,,CENTRAL PERU,-12,-77.1,2,,1,1.5,,,,,,5,1,,1,,,,1,,,,,5,1,,1,,,,1
5539,1865,3,1,,,1,2,,,89,PERU,,CALLAO,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
936,1865,3,1,,,0,1,,,85,JAPAN,,RYUKYU ISLANDS,26.2,127.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
938,1865,7,16,3,0,1,1,,,87,USA,AK,"UNALASKA ISLAND, AK",54,-167,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,
939,1865,10,4,,,0,-1,,,88,USA,CA,"SAN FRANCISCO, CA",37,-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,1865,10,8,20,46,3,3,,6.3,88,USA,CA,N. CALIFORNIA,37.2,-121.9,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,1,,,,2
941,1865,10,13,,,0,-1,,,84,PHILIPPINES,,SULU SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,1865,10,19,,,1,2,,6,84,PHILIPPINES,,PHILIPPINES,13.25,123.5,,,,0,,,,,,,,,2,,2,223,3,,,,,,,,,,,,
943,1865,11,18,,,1,4,,8,81,TONGA,,TONGA ISLANDS,-19.5,-173.5,1.25,,,3,,,,,,,,,1,,,20,1,,,,,,,,1,,,20,1
944,1865,11,28,,,0,1,,,89,PERU,,CENTRAL PERU,-12.08,-77,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,
945,1866,1,2,,,1,2,,6.5,50,ALBANIA,,ALBANIAN COASTS,40.3,19.4,,,,4,,,,,,,,,,,,,,,,,,60,2,,,,,,
946,1866,1,6,,,0,3,,,50,ALBANIA,,ALBANIAN COASTS,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
947,1866,1,19,,,1,2,,6.8,50,GREECE,,"CHIOS ISLAND, AEGEAN ISLANDS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,1866,1,31,,,4,1,,6.1,50,GREECE,,THERA ISLAND (SANTORINI),36.4,25.3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,52,2
950,1866,2,2,,,1,2,,,50,GREECE,,"E. SPORADES ISLANDS, AEGEAN ISLANDS",38.3,26.2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
951,1866,2,6,,,1,3,,6,50,GREECE,,"S. COASTS PELOPONNESUS, GREECE",36,23,8.6,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
952,1866,3,2,15,30,1,3,,6.3,50,ALBANIA,,ALBANIAN COASTS,40.4,19.5,,,,3,,,,,,,,,,,,,,,,,,20,1,,1,,,12,1
953,1866,3,6,,,1,3,,6,50,GREECE,,THERA ISLAND (SANTORINI),36.404,25.396,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
954,1866,3,13,,,1,2,,5.5,50,ALBANIA,,ALBANIAN COASTS,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
955,1866,8,9,,,0,1,,,81,AUSTRALIA,,SYDNEY HARBOR,-33.8,151.3,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
956,1866,8,15,,,0,1,,,81,AUSTRALIA,,SYDNEY HARBOR,-33.8,151.3,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
957,1866,9,5,13,0,1,2,,,87,USA,AK,"KODIAK ISLAND, AK",58,-152,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
958,1866,9,12,,,6,1,,,81,USA TERRITORY,AS,"MANUA ISLANDS, AMERICAN SAMOA",-14.214,-169.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,1866,10,,,,1,1,,,50,GREECE,,MIRTOON SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,1866,12,20,,,9,-1,,,88,USA,OR,"PORT TOWNSEND, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,1867,2,4,,,1,3,,7.4,50,GREECE,,IONIAN SEA,38.39,20.52,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
3447,1867,3,15,18,,1,0,,,50,ITALY,,LAKE MAGGIORE,46,8.7,,,,,,,,,,16,1,,1,,,7,1,,,,,16,1,,1,,,7,1
961,1867,4,10,,,0,2,,,50,GREECE,,LIXOURI,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
4241,1867,5,7,10,,1,4,,,73,NORWAY,,WESTERN NORWAY,58.667,6.167,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
963,1867,8,5,,,0,1,,,81,AUSTRALIA,,SYDNEY HARBOR,-33.8,151.3,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
965,1867,9,20,3,15,1,4,,7.1,50,GREECE,,"PELOPONNESUS, GREECE",36.4,22.2,6,,,4,,,,,,,2,,2,,,,2,,,,,,2,,2,,,,2
962,1867,9,,,,1,1,,7.5,74,VENEZUELA,,ISLA DE MARGARITA,10.9,-64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,1867,10,4,,,1,2,,,50,GREECE,,IONIAN SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,1867,11,18,18,45,1,4,33,7.5,74,USA TERRITORY,VI,VIRGIN ISLANDS,18.1,-65.1,15.2,,2.3,,,,,,,24,1,,3,,,,,,,,,24,1,,4,,,,
3449,1867,11,19,21,,0,1,,,50,GREECE,,AEGEAN SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,1867,12,18,,,1,4,,7,84,TAIWAN,,E. CHINA SEA,25.34,121.91,,,2,2,,,,,,80,2,,2,,,,2,,,,,580,3,,2,,3,,3
969,1868,3,17,11,37,1,3,,,74,USA TERRITORY,VI,VIRGIN ISLANDS,18.1,-65.1,1.5,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
971,1868,4,3,2,24,1,4,,7.9,80,USA,HI,HAWAII,19,-155.5,13.7,,4.3,3.5,,,,,,47,1,,2,,,108,3,,,,,77,2,,2,,,,3
972,1868,4,4,,,0,-1,,,80,USA,HI,HAWAII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,1868,4,10,,,0,-1,,,80,USA,HI,HAWAII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,1868,4,20,,,0,-1,,,80,USA,HI,HAWAII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304,1868,4,23,,,0,0,,,73,UK,,SW ENGLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,1868,5,15,,,1,2,,,87,USA,AK,"SHUMAGIN ISLANDS, AK",55,-161,6.1,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
3450,1868,5,22,,,1,3,,,50,ITALY,,LAKE GARDA,45.7,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,1868,5,25,,,1,2,,,88,MEXICO,,S. MEXICO,16.8,-99.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,1868,6,13,,,0,-1,,,88,USA,CA,S. CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1868,8,11,,,0,-1,,,89,PERU,,PERU-NORTHERN CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,1868,8,12,,,1,3,,,88,MEXICO,,S. MEXICO,16.8,-99.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,1868,8,13,21,30,1,4,25,8.5,89,CHILE,,NORTHERN CHILE,-18.6,-71,18,,4.2,3.5,,,,,,25000,4,,4,,,,,,,,,25000,4,300,4,,,,
982,1868,8,13,,,1,2,,8.5,74,VENEZUELA,,RIO CARIBE,10.7,-63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5484,1868,8,14,1,30,1,4,,8.5,89,CHILE,,NORTHERN CHILE,-18.6,-71,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,1868,8,19,,,0,4,,,60,INDIA,,ANDAMAN ISLANDS,11.67,92.73,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,1868,9,5,2,,4,2,,,50,ITALY,,CALABRIAN ARC,37.6,15.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,1868,9,14,,,1,2,,,89,CHILE,,CENTRAL CHILE,-36.7,-73.2,1,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
990,1868,10,2,7,30,0,2,,,80,USA,,HAWAII,,,6.1,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
991,1868,10,2,,,1,2,,,89,PERU,,S. PERU,-17,-72.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,1,,,,
992,1868,10,16,,,1,2,,,89,CHILE,,CENTRAL CHILE,-33.1,-71.7,1,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5508,1868,10,18,12,35,1,4,12,7.6,81,NEW ZEALAND,,,-40.2,173,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,1868,10,21,15,53,3,3,,6.8,88,USA,CA,N. CALIFORNIA,37.7,-122.1,4.5,,2.2,0.5,,,,,,,,,,,,,,,,,,30,1,0.35,1,,,,3
5549,1869,1,4,1,30,0,1,,,81,NEW ZEALAND,,NORTH ISLAND,-39.05,174.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,1869,1,27,,,1,2,,,89,CHILE,,CENTRAL CHILE,-36.6,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,1869,2,6,,,1,2,,,89,CHILE,,SOUTHERN CHILE,-39.9,-73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,1869,2,10,12,59,1,1,,,88,USA,CA,N. CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,1869,2,13,12,59,1,1,,,88,USA,CA,N. CALIFORNIA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
5509,1869,3,2,,,0,3,,,81,NEW ZEALAND,,,-42.719,170.961,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5548,1869,3,31,18,0,0,2,,,81,NEW ZEALAND,,SOUTH ISlAND,-45.09,170.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,1869,4,22,,,1,1,,,89,PERU,,PERU,-12.1,-77.1,,,,1,,,,,,,,,,,,,,,,,,,,,3,,3,,
1000,1869,6,1,,,0,3,,,88,USA,CA,N. CALIFORNIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,1869,6,25,,,1,2,,,89,CHILE,,NORTHERN CHILE,-19.6,-70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,1869,7,24,,,0,3,,,80,USA,HI,"OFF N COAST OF OAHU, HAWAII",20,-155,8.2,,3.2,3,,,,,,,,,2,,,,2,,,,,,,,2,,,,2
1004,1869,8,9,,,1,3,,,89,CHILE,,CENTRAL CHILE,-30,-71.4,3,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1005,1869,8,11,,,0,1,,,81,AUSTRALIA,,SYDNEY HARBOR,-33.8,151.3,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
1006,1869,8,16,7,0,1,2,,7,84,PHILIPPINES,,SULU SEA,12.5,123.5,,,,0,,,,,,,,,,,,,,,,,,,,,3,,3,,2
1007,1869,8,19,,,1,-1,,6.5,89,PERU,,S. PERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,1869,8,21,16,40,1,1,,6.8,89,CHILE,,NORTHERN CHILE,-21,-70,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1010,1869,8,24,17,10,1,3,,7.5,89,CHILE,,NORTHERN CHILE,-19.6,-70.23,2,,,1.5,,,,,,,,,1,,,,,,,,,,,,1,,,,
3452,1869,9,9,,,1,2,,,50,GREECE,,AEGEAN SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,1869,10,11,13,,1,1,18,5.6,40,UKRAINE,,BLACK SEA,44.75,35,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
1012,1869,12,28,,,1,2,,6.9,50,GREECE,,IONIAN SEA,38.8,20.7,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
5510,1870,4,6,19,30,0,2,,,81,NEW ZEALAND,,WELLINGTON,-41.29,174.78,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5524,1870,4,29,,,,-1,,,81,NEW ZEALAND,,WESTPORT,-41.75,171.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,1870,5,11,23,30,1,3,,7.9,88,MEXICO,,"PUERTO ANGEL, MEXICO",15.4,-96.3,,,,,,,,,,,,,,,,,,,,20,1,24,1,,3,,,,3
5619,1870,6,9,13,10,1,2,,,74,GUADELOUPE (FRENCH TERRITORY),,GUADELOUPE,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
1013,1870,6,24,,,1,3,,,50,EGYPT,,ALEXANDRIA,32.2,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,1870,7,29,,,1,2,,,50,CROATIA,,ADRIATIC SEA,43.03,16.15,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
3420,1870,8,1,0,45,1,1,,7,50,GREECE,,IONIAN SEA,38.5,22.5,,,,4,,,,,,,,,,,,,,,,,,100,2,,2,,,,3
3421,1870,8,6,,,1,3,,,50,CROATIA,,ADRIATIC SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,1870,8,12,,,0,1,,,81,AUSTRALIA,,SYDNEY HARBOR,-33.8,151.3,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
3422,1870,10,28,9,45,1,3,,,50,ITALY,,TYRRHENIAN SEA,39.28,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,1870,11,2,3,30,1,2,,,50,ITALY,,CALABRIAN ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,1871,1,17,,,1,1,,,50,ITALY,,LIGURIAN SEA,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
1016,1871,2,5,,,1,2,,,89,PERU,,S. PERU,-13.65,-76.4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
5411,1871,2,7,,,1,2,,,74,MEXICO,,S. MEXICO,18.2,-94.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,1871,2,18,,,0,-1,,,80,USA,HI,HAWAII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,1871,2,20,8,41,1,1,,7,80,USA,HI,HAWAII,20.7,-157,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,
1022,1871,3,3,,,6,4,,,83,INDONESIA,,RUANG,2.28,125.425,25,,4.6,3.5,,,,,,400,3,,2,,,75,2,,,,,400,3,,2,,,75,2
1023,1871,3,25,,,1,2,,7.5,89,CHILE,,CENTRAL CHILE,-35,-72.5,1,,,0.5,,,,,,,,,,,,,,,,,,,,,3,,,,3
5525,1871,3,,,,0,1,,,81,NEW ZEALAND,,WESTPORT,-41.75,171.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,1871,4,30,,,6,1,,,84,PHILIPPINES,,SULU SEA,9.203,124.673,,,,2,,,,,,,,,,,,,,,,,,,1,,3,,,,3
2357,1871,6,18,0,0,1,2,,,75,USA,NY,"LONG ISLAND, NEW YORK",40.5,-73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,1871,8,20,,,1,2,,,89,CHILE,,CENTRAL CHILE,-33.1,-71.7,,,-1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1025,1871,8,21,,,1,2,,7,89,PERU,,S. PERU,-13,-77,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
1027,1871,8,25,,,1,1,,,83,INDONESIA,,N. MOLUCCAS ISLANDS,0.5,123,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
5547,1871,8,,,,0,1,,,81,NEW ZEALAND,,"HOKITIKA RIVER, SOUTH ISLAND",-42.72,170.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5414,1871,9,7,,,0,1,,,50,FRANCE,,NORTHERN FRANCE: ILLE-ET-VILAINE,48.7,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,1871,10,5,9,,1,-1,,,89,CHILE,,NORTHERN CHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,1871,10,5,,,0,1,,,50,GREECE,,CORINTH GULF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,1871,12,28,,,1,2,,,89,CHILE,,SOUTHERN CHILE,-41.5,-73,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1034,1872,1,10,,,1,1,,6.5,89,PERU,,S. PERU,-16.4,-71.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1035,1872,1,13,,,9,-1,,,80,USA,HI,HAWAII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,1872,1,22,,,9,-1,,,80,USA,HI,HAWAII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
