SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,DISTANCE_FROM_SOURCE,TRAVEL_TIME_HOURS,TRAVEL_TIME_MINUTES,VALIDITY,MEASUREMENT_TYPE,PERIOD,FIRST_MOTION,MAXIMUM_HEIGHT,HORIZONTAL_INUNDATION,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE
1741,12122,1940,8,1,85,JAPAN,HOKKAIDO,HAKODATEKO,41.783,140.733,287,,,,2,,,0.2,,,,,,,,,,,
1741,12123,1940,8,1,85,JAPAN,HOKKAIDO,HAMAMASU,43.583,141.383,166,,,,1,,,1.5,,,,,,,,,,,
1741,12125,1940,8,1,85,JAPAN,HOKKAIDO,ISHIKARIKAKO,43.25,141.367,184,1,5,,2,15,,0.56,,,,,,,,,,,
1741,12126,1940,8,1,85,JAPAN,HOKKAIDO,IWANAIKO,42.983,140.5,158,0,12,,2,20,,0.83,,,,,,,1,,,,
1741,12127,1940,8,1,85,JAPAN,HOKKAIDO,KAFUKA,45.3,141.05,173,,,,1,,,1.5,,,,,,,,,,,
1741,12128,1940,8,1,85,JAPAN,HOKKAIDO,KAMOENAI,43.133,140.433,140,,,,1,,,1.8,,,,,,,,,,,
1741,12129,1940,8,1,85,JAPAN,HOKKAIDO,"KUTSUGATA, RISHIRI ISLAND",45.183,141.15,170,,,,1,,,3,,,,,,,,,,,
1741,12120,1940,8,1,85,JAPAN,HOKKAIDO,BIKUNI,43.3,140.6,134,,,,1,,,2.7,,,,,,,,,,,
1741,12121,1940,8,1,85,JAPAN,HOKKAIDO,HABOROKO,44.367,141.7,176,,,,1,,,2,,,,,,,1,,,,
1741,2476,1940,8,1,85,JAPAN,HOKKAIDO,SHOSAMBETSU,44.5336,141.7697,184,1,10,,1,,,2,,,,,,,,,,,
1741,2478,1940,8,1,85,JAPAN,HOKKAIDO,TOMAMAE,44.3053,141.6544,172,,,,1,,,3,100,,,,,,,,,,
1741,12136,1940,8,1,85,JAPAN,HOKKAIDO,OTARU,43.95,141.633,173,0,42,,1,,,1.5,,,,,,,,,,,
1741,19496,1940,8,1,85,JAPAN,HOKKAIDO,HITSUKASE,,,,,,,1,,,,,,,,,,1,,,,
1741,28503,1940,8,1,84,NORTH KOREA,,NAJIN (RASHIN),42.2489,130.3003,776,,,,1,,,1,,,,,,,1,,,,
1741,28494,1940,8,1,85,JAPAN,HOKKAIDO,SENHOSHI,45.11,141.2167,169,,,,1,,,0.6,,,,,,,,,,,
1741,28495,1940,8,1,85,JAPAN,HOKKAIDO,OSHIDOMARI,45.245,141.224,179,,,,1,,,3,,,,,,,,,,,
1741,28502,1940,8,1,85,JAPAN,SHIMANE,SAIGO,36.2,133.333,1032,,,,1,,,1.4,,,,,,,,47,1,,
1741,28500,1940,8,1,85,JAPAN,ISHIKAWA,ISHIKAWA,,,,,,,1,,,0.4,,,,,,,,,,,
1741,28501,1940,8,1,85,JAPAN,KYOTO,TAIZA (TANGO),35.73,135.08,1014,,,,1,,,1.5,,,,,,,,,,,
1741,2463,1940,8,1,84,NORTH KOREA,,NAJIN (RASHIN),42.2489,130.3003,776,1,32,,2,8,,0.13,,,,,,,1,,,,
1741,2470,1940,8,1,85,JAPAN,HOKKAIDO,RISHIRI ISLAND,45.25,141.15,175,,,,1,,,3,,,,,,,2,,,,
1741,2472,1940,8,1,85,JAPAN,NIIGATA,SADO ISLAND,38,138.5,695,,,,1,,,,,,,,,,1,,,,
1741,2475,1940,8,1,86,RUSSIA,SAKHALIN,WEST COAST SAKHALIN,,,,,,,1,,,2,,,,,,,,,,,
1741,2480,1940,8,1,85,JAPAN,HOKKAIDO,YOBETSU,43.33,140.3839,120,,,,1,10,,2.3,,,,,,,,,,,
1741,2484,1940,8,1,86,RUSSIA,SAKHALIN,"NEVEL'SK, SAKHALIN",46.67,141.855,331,1,9,,2,18,,0.25,,,,,,,1,6,1,,
1741,2489,1940,8,1,86,RUSSIA,PRIMORSKY,VLADIVOSTOK,43.165,131.9,622,,,,1,,,,,,,,,,,,,,
1741,2451,1940,8,1,85,JAPAN,HOKKAIDO,"CAPE MOTODOMARI, RISHIRI ISLAND",45.25,141.1833,177,,,,1,,,1.8,,,,,,,,,,,
1741,2459,1940,8,1,85,JAPAN,HOKKAIDO,"KUTSUKATA, RISHIRI ISLAND",45.1836,141.14,170,,,,1,,,2,,,,,,,,,,,
1741,2448,1940,8,1,85,JAPAN,HOKKAIDO,"BEUTANKEUSHI RIVER, RISHIRI ISLAND",45.11,141.25,172,,,,1,,,2.8,,,,,,,,,,,
1741,28493,1940,8,1,85,JAPAN,HOKKAIDO,FURAOI,44.9833,141.8,202,,,,1,,,,,,,,,,1,,,,
1744,2491,1941,1,14,82,PAPUA NEW GUINEA,,"RABAUL, NEW BRITAIN",-4.22,152.18,13,0,2,,2,,,0.15,,,,,,,,,,,
1744,2490,1941,1,14,82,PAPUA NEW GUINEA,,"BAININGS, NEW BRITAIN",-4.25,151.75,37,,,,1,,,,,,,,,,,,,,
1744,29921,1941,1,14,82,PAPUA NEW GUINEA,,BLANCHE BAY,-4.33,152.26,27,,,,1,,,,,,,,,,,,,,
1745,2492,1941,2,9,88,USA,CA,"PORT HUENEME, CA",34.15,-119.18,887,,,?,7,,,,,,,,,,,,,,
1745,2493,1941,2,9,88,USA,CA,"SAN DIEGO, CA",32.715,-117.174,1126,,,?,7,,,,,,,,,,,,,,
1745,2494,1941,2,9,88,USA,CA,"SAN FRANCISCO, CA",37.807,-122.465,384,,,?,7,,,,,,,,,,,,,,
1746,6809,1941,6,26,60,INDIA,,EAST COAST OF INDIA,,,,,,,,,,,,,,,,,,,,,
1746,2495,1941,6,26,60,INDIA,,ANDAMAN SEA,,,,,,,,,,,,,,,,,,,,,
1747,12155,1941,11,18,85,JAPAN,OITA,TSUKUMI,33.083,131.867,122,,,,2,,,0.2,,,,,,,,,,,
1747,12156,1941,11,18,85,JAPAN,WAKAYAMA,KUSHIMOTO,33.467,135.783,381,0,50,,2,,,0.2,,,,,,,,,,,
1747,12154,1941,11,18,85,JAPAN,OITA,SAEKIKO,32.967,131.9,109,,,,2,,,0.05,,,,,,,,,,,
1747,12153,1941,11,18,85,JAPAN,MIYAZAKI,ORIUZAKO,31.8,131.467,64,,,,1,,,1,,,,,,,,,,,
1747,12152,1941,11,18,85,JAPAN,MIYAZAKI,MIMITSU,32.333,131.617,59,,,,1,,,1,,,,,,,,,,,
1747,12147,1941,11,18,85,JAPAN,EHIME,UWAJIMA,33.233,132.55,143,,,,2,,,0.13,,,,,,,,,,,
1747,10490,1941,11,18,85,JAPAN,MIYAZAKI,ABURATSU,31.583,131.417,80,0,30,,1,,,1,,,,,,,,,,,
1747,12150,1941,11,18,85,JAPAN,KOCHI,TOSA-SHIMIZU,32.7792,132.9589,118,0,21,,2,,,0.62,,,,,,,,,,,
1747,12151,1941,11,18,85,JAPAN,MIYAZAKI,HOSOSHIMA,32.433,131.667,63,,,,2,,,1,,,,,,,,,,,
1747,12149,1941,11,18,85,JAPAN,KOCHI,SUKUMO,32.933,132.733,120,,,,1,,,0.6,,,,,,,,,,,
1747,12148,1941,11,18,85,JAPAN,KOCHI,MUROTOMISAKI,33.267,134.167,239,,,,2,,,0.55,,,,,,,,,,,
3724,25673,1941,11,25,73,UK,,"NEWLYN, CORNWALL, ENGLAND",50.1,-5.5536,1770,,,,2,,,0.1,,,,,,,,,,,
1748,2503,1941,12,5,88,COSTA RICA,,PUNTARENAS,9.967,-84.833,228,0,58,,2,,,0.23,,,,,,,,,,,
1749,2504,1941,12,6,88,COSTA RICA,,PUNTARENAS,9.967,-84.833,187,1,5,,2,,,0.1,,,,,,,,,,,
1750,28177,1942,5,22,89,COLOMBIA,,GORGONA,2.97,-78.18,447,,,?,1,,,,,,,,,,,,,,
1751,2506,1942,8,24,89,PERU,,LOMAS,-15.568,-74.851,139,,,,,,,2,,,1,,,,1,,,,1
1751,2507,1942,8,24,89,PERU,,MATARANI,-17.0009,-72.1088,472,0,39,,2,21,,0.5,,,,,,,,,,,
1751,2505,1942,8,24,89,PERU,,CALLAO LA PUNTA,-12.069,-77.1668,350,1,39,,2,30,,1.6,,,,,,,,,,,
1752,12159,1943,4,6,85,JAPAN,WAKAYAMA,KUSHIMOTO,33.467,135.783,17394,23,25,,2,,,0.13,,,,,,,,,,,
1752,28157,1943,4,6,85,JAPAN,WAKAYAMA,SHIMOSATO,33.5823,135.922,17381,,,,2,,,0.1,,,,,,,,,,,
1752,12157,1943,4,6,85,JAPAN,HOKKAIDO,HANASAKI,43.2781,145.5678,16442,,,,2,,,0.05,,,,,,,,,,,
1752,12158,1943,4,6,85,JAPAN,NAGASAKI,NAGASAKI,32.733,129.867,17944,,,,2,,,0.15,,,,,,,,,,,
1752,12160,1943,4,6,85,JAPAN,WAKAYAMA,URAGAMI,33.55,135.9,17383,,,,2,,,0.05,,,,,,,,,,,
1752,2515,1943,4,6,89,CHILE,VALPARAISO,VALPARAISO,-33.033,-71.633,256,0,22,,2,40,,0.4,,,,,,,,,,,
1752,2513,1943,4,6,89,CHILE,CHOAPA,LOS VILOS,-31.909,-71.51,137,,,,1,,,,,,,,,,1,,,,
1752,2516,1943,4,6,80,USA,HI,"HONOLULU, OAHU, HI",21.3067,-157.867,10829,15,30,,2,20,,0.01,,,,,,,,,,,
1752,2508,1943,4,6,88,USA,CA,"CRESCENT CITY, CA",41.7456,-124.184,9674,,,,2,,,0.1,,,,,,,,,,,
1752,2509,1943,4,6,88,USA,CA,"SAN FRANCISCO, CA",37.807,-122.465,9252,,,,2,,,0.03,,,,,,,,,,,
1752,2510,1943,4,6,88,USA,CA,"SAN DIEGO, CA",32.715,-117.174,8509,,,,2,,,0.02,,,,,,,,,,,
1752,2511,1943,4,6,88,USA,CA,"TERMINAL ISLAND (LOS ANGELES), CA",33.75,-118.25,8662,,,,2,,,0.02,,,,,,,,,,,
1753,12161,1943,6,13,85,JAPAN,AOMORI,HACHINOHE,40.533,141.533,166,,,,2,,,0.3,,,,,,,,,,,
1754,2522,1944,4,9,88,USA,WA,"F.D. ROOSEVELT LAKE, WA",47.95,-118.97,,,,,7,,,9.14,,,,,,,,,,,
4227,25864,1944,8,20,50,ITALY,,PUNTA LENA,38.773,15.2112,2,,,,1,,,,300,,,,,,1,,,1,1
2459,6989,1944,9,14,75,USA,NJ,NEW JERSEY COAST,38.933,-74.9,0,,,M,1,,,,,,,,,,,,,,
1756,2559,1944,12,7,85,JAPAN,MIE,KATADA,34.25,136.85,36,,,,1,,,3,,,,,,,,,,,
1756,2560,1944,12,7,85,JAPAN,MIE,KATSURAGI,34.25,135.5,150,,,,1,,,4,,,,,,,,,,,
1756,2566,1944,12,7,85,JAPAN,MIE,KOWA,34.25,136.467,65,,,,,,,6,,,,,,,,,,,
1756,2549,1944,12,7,85,JAPAN,MIE,HAMA,33.82,136.05,99,,,,1,,,4,,,,,,,,,,,
1756,2550,1944,12,7,85,JAPAN,WAKAYAMA,HAMANOMIYA,33.6,135.9,120,,,,1,,,,,,,,1,,,,,,
1756,2551,1944,12,7,85,JAPAN,SHIZUOKA,HAMASAKI (SUSAKI),33.47,135.78,136,,,,1,,,2,,,,,,,,,,,
1756,2552,1944,12,7,85,JAPAN,MIE,HIKI,34.1,136.233,81,,,,1,,,1,,,,,,,,,,,
1756,2523,1944,12,7,87,USA,AK,"ATTU, MASSACRE BAY, AK",52.83,173.2,3532,5,24,,2,10,F,0.28,,,,,,,,,,,
1756,2524,1944,12,7,87,USA,AK,"ADAK, SWEEPER COVE, AK",51.863,-176.632,4167,6,24,,2,12,,0.1,,,,,,,,,,,
1756,2525,1944,12,7,88,USA,CA,"LA JOLLA, CA",32.867,-117.257,9271,,,,2,,,0.1,,,,,,,,,,,
1756,2526,1944,12,7,88,USA,CA,"PORT HUENEME, CA",34.15,-119.18,9043,,,,2,,,0.11,,,,,,,,,,,
1756,2527,1944,12,7,88,USA,CA,"SAN DIEGO, CA",32.715,-117.174,9288,13,54,,2,14,,0.04,,,,,,,,,,,
1756,2528,1944,12,7,88,USA,CA,"SAN FRANCISCO, CA",37.807,-122.465,8570,,,,2,,,0.02,,,,,,,,,,,
1756,2529,1944,12,7,88,USA,CA,"SANTA MONICA, CA",34.008,-118.5,9103,,,,2,,,0.07,,,,,,,,,,,
1756,2530,1944,12,7,88,USA,CA,"TERMINAL ISLAND (LOS ANGELES), CA",33.75,-118.25,9139,,,,2,16,,0.02,,,,,,,,,,,
1756,2531,1944,12,7,80,USA,HI,"HONOLULU, OAHU, HI",21.3067,-157.867,6456,8,30,,2,21,,0.1,,,,,,,,,,,
1756,2532,1944,12,7,85,JAPAN,MIE,ARASAKA,,,,,,,1,,,7.1,,,,,,,,,,,
1756,2533,1944,12,7,85,JAPAN,MIE,ARASHIKA,,,,,,,1,,,8.4,,,,,,,,,,,
1756,2534,1944,12,7,85,JAPAN,MIE,ARATA,,,,,,,1,,,5,,,,,,,,,,,
1756,2535,1944,12,7,85,JAPAN,WAKAYAMA,ASARAGI (TOMITA),33.6,135.4,163,,,,1,,,4.5,,,,,,,,,,,
1756,2537,1944,12,7,85,JAPAN,MIE,ATAWA,33.8,136.03,101,,,,1,,,4,,,,,,,,,,,
1756,2538,1944,12,7,85,JAPAN,SHIZUOKA,CAPE OMAE,34.61,138.24,125,,,,1,,,2,,,,,,,,,,,
1756,2539,1944,12,7,85,JAPAN,SHIZUOKA,ENSHUNADA SEA,34.68,137.5,84,,,,,,,2,,,,,,,,,,,
1756,2540,1944,12,7,85,JAPAN,WAKAYAMA,ESUMI,,,,,,,1,,,2.5,,,,,,,,,,,
1756,2541,1944,12,7,85,JAPAN,WAKAYAMA,FUKURO,34.73,137.88,108,,,,1,,,6.2,,,,,,,,,,,
1756,2542,1944,12,7,85,JAPAN,MIE,FUNAKOSHI,34.27,136.87,37,,,,1,,,3.5,,,,,,,,,,,
1756,2544,1944,12,7,85,JAPAN,MIE,FUSEDA,34.25,136.83,37,,,,1,,,2.2,,,,,,,,,,,
1756,2545,1944,12,7,85,JAPAN,MIE,GATA,31.42,130.2,706,,,,1,,,7.9,,,,,,,,,,,
1756,2546,1944,12,7,85,JAPAN,MIE,GOKASYO'URA,,,,,,,1,,,3,,,,,,,,,,,
1756,2547,1944,12,7,85,JAPAN,MIE,GOZA,24.3,123.82,1679,,,,1,,,2.5,,,,,,,,,,,
1756,2548,1944,12,7,85,JAPAN,MIE,HAYATA,34,136.25,78,,,,1,,,4,,,,,,,,,,,
1756,16474,1944,12,7,85,JAPAN,SHIZUOKA,"IZU PENINSULA, HONSHU",34.8,139,196,,,,1,,,,,,,,,,,,,,
1756,16475,1944,12,7,85,JAPAN,AICHI,KATANOHARA,34.8,137.183,89,,,,1,,,0.5,,,,,,,,,,,
1756,12215,1944,12,7,85,JAPAN,SHIZUOKA,SHIMODASHISUZAKI,34.667,138.95,185,0,30,,1,,F,2.1,,,,,,,,,,,
1756,12219,1944,12,7,85,JAPAN,WAKAYAMA,KUSHIMOTO,33.467,135.783,135,0,7,,2,,,2,,,,,,,,,,,
1756,12175,1944,12,7,85,JAPAN,MIE,HOBO,33.95,136.2,83,,,,1,,,4.8,,,,,,,,,,,
1756,12191,1944,12,7,85,JAPAN,MIE,NAGURA,34.2,136.35,73,,,,1,,,6,,,,,,,,,,,
1756,12206,1944,12,7,85,JAPAN,OSAKA,TANNOWA,34.333,135.183,180,,,,2,,,0.4,,,,,,,,,,,
1756,12195,1944,12,7,85,JAPAN,MIE,ODOMARI,33.9,136.117,91,,,,1,,,3.5,,,,,,,,,,,
1756,12196,1944,12,7,85,JAPAN,MIE,OMINATO (ISE),34.517,136.75,66,,,,1,,,2,,,,,,,,,,,
1756,12197,1944,12,7,85,JAPAN,MIE,OWASE,34.083,136.2,83,,,,1,,,5,,,,,,,,,,,
1756,12198,1944,12,7,85,JAPAN,MIE,SAGARIMATSU,33.983,136.25,78,,,,1,,,9,,,,,,,,,,,
1756,12199,1944,12,7,85,JAPAN,MIE,SHIMAZU,34.25,136.467,65,,,,1,,,6,,,,,,,,,,,
1756,12200,1944,12,7,85,JAPAN,MIE,SONE,33.967,136.2,83,,,,1,,,5.3,,,,,,,,,,,
1756,12201,1944,12,7,85,JAPAN,MIE,TOBA,34.483,136.817,60,,,,1,,,2,,,,,,,,,,,
1756,12203,1944,12,7,85,JAPAN,MIE,YOSHIZU,34.267,136.5,63,,,,1,,,6,,,,,,,,,,,
1756,12162,1944,12,7,85,JAPAN,AICHI,FUKUE,34.633,137.1,70,,,,2,,,2.7,,,,,,,,,,,
1756,16476,1944,12,7,85,JAPAN,MIE,KAWANA,,,,,,,1,,,0.5,,,,,,,,,,,
1756,16471,1944,12,7,85,JAPAN,,KII PENINSULA,,,,,,,1,,F,5,,,,,,,,,,,
1756,12204,1944,12,7,85,JAPAN,MIE,YUKI,33.933,136.167,86,,,,1,,,5.5,,,,,,,,,,,
1756,12202,1944,12,7,85,JAPAN,MIE,TSU,34.7,136.533,94,,,,1,,,1,,,,,,,,,,,
1756,2568,1944,12,7,85,JAPAN,WAKAYAMA,KOZA,33.517,127.78,863,,,,1,,,3.5,,,,,,,,,,,
1756,2570,1944,12,7,85,JAPAN,WAKAYAMA,SHIMOTSU,,,,,,,2,,,0.5,,,,,,,,,,,
1756,2571,1944,12,7,85,JAPAN,MIE,KUMANONADA COAST,33.7,136.5,65,,,,1,,,10,,,,,,,,,,,
1756,2573,1944,12,7,85,JAPAN,SHIZUOKA,MAISAKA,34.68,137.62,89,,,,1,,,0.8,,,,,,,,,,,
1756,2575,1944,12,7,85,JAPAN,WAKAYAMA,MATSUBARA,33.88,136.1,93,,,,1,,,7,,,,,,,,,,,
1756,2576,1944,12,7,85,JAPAN,SHIZUOKA,MATSUZAKI CITY,34.733,138.75,172,0,10,,1,,,1.5,,,,,,,,,,,
1756,2577,1944,12,7,85,JAPAN,MIE,MIKIURA,33.98,136.23,80,,,,1,,,5,,,,,,,,,,,
1756,2579,1944,12,7,85,JAPAN,MIE,MINAMIWAUCHI,,,,,,,1,,,5.5,,,,,,,,,,,
1756,2580,1944,12,7,85,JAPAN,MIE,KIMOTO,,,,,,,1,,,3,,,,,,,,,,,
1756,2581,1944,12,7,85,JAPAN,MMIE,MORI'URA,,,,,,,1,,,5,,,,,,,,,,,
1756,2582,1944,12,7,85,JAPAN,MIE,MORIMATSU,,,,,,,1,,,4,,,,,,,,,,,
1756,2584,1944,12,7,85,JAPAN,MIE,MUKAI,34.07,136.23,81,,,,1,,,4,,,,,,,,,,,
1756,2586,1944,12,7,85,JAPAN,MIE,MOTOYUKINO,34.03,136.23,80,,,,1,,,4,,,,,,,,,,,
1756,2590,1944,12,7,85,JAPAN,WAKAYAMA,NACHI KATSU'URA,33.5,135.917,123,,,,1,,,2.4,,,,,,,,,,,
1756,2591,1944,12,7,85,JAPAN,MIE,NAGAOKA,35.03,138.94,204,,,,1,,,2,,,,,,,,,,,
1756,2595,1944,12,7,85,JAPAN,MIE,NAKAJIMA,33.97,132.63,412,,,,1,,,3.5,,,,,,,,,,,
1756,2596,1944,12,7,85,JAPAN,MIE,NAKIRI,34.27,136.9,35,,,,1,,,3.5,,,,,,,,,,,
1756,2598,1944,12,7,85,JAPAN,OKINAWA,NAKURA,24.38,124.15,1648,,,,1,,,6,,,,,,,,,,,
1756,2599,1944,12,7,85,JAPAN,MIE,NANBARI,,,,,,,1,,,3.5,,,,,,,,,,,
1756,2600,1944,12,7,85,JAPAN,MIE,NANJI,,,,,,,1,,,4.5,,,,,,,,,,,
1756,2601,1944,12,7,85,JAPAN,MIE,NARIKAWA,,,,,,,1,,,2,,,,,,,,,,,
1756,2602,1944,12,7,85,JAPAN,MIE,NIKISHIMA,33.93,136.183,85,,,,1,,,6,,,,,,,,,,,
1756,2604,1944,12,7,85,JAPAN,WAKAYAMA,NISHIMUKAI,33.52,135.82,130,,,,1,,,1.9,,,,,,,,,,,
1756,2606,1944,12,7,85,JAPAN,WAKAYAMA,OKARACHI,,,,,,,1,,,3,,,,,,,,,,,
1756,2609,1944,12,7,85,JAPAN,"IZU-OSHIMA, TOKYO",OSHIMA,34.7,139.4,225,,,,1,,,2,,,,,,,,,,,
1756,2612,1944,12,7,85,JAPAN,WAKAYAMA,SHIMIZU,35.02,138.483,170,0,20,,1,,F,1.1,,,,,,,,,,,
1756,2614,1944,12,7,85,JAPAN,WAKAYAMA,SHIMOSATO,35.3,139.65,274,,,,1,,,2.5,,,,,,,,,,,
1756,2617,1944,12,7,85,JAPAN,MIE,SUGARI,34.1,136.27,77,,,,1,,,5,,,,,,,,,,,
1756,2618,1944,12,7,85,JAPAN,WAKAYAMA,GOBO,33.85,136.167,88,,,,2,,,0.5,,,,,,,,,,,
1756,2620,1944,12,7,85,JAPAN,AICHI,TAHARA,34.66,137.27,75,,,,,,,2.5,,,,,,,,,,,
1756,2622,1944,12,7,85,JAPAN,WAKAYAMA,TEMMA,33.633,135.933,115,,,,1,,,5,200,,,,1,,1,,3,,3
1756,2623,1944,12,7,85,JAPAN,MIE,TENMAURA,34.07,136.2,83,,,,1,,,6.5,,,,,,,,,,,
1756,2626,1944,12,7,85,JAPAN,MIE,UDONO,33.73,136.02,104,,,,1,,,3.5,,,,,,,,,,,
1756,2627,1944,12,7,85,JAPAN,MIE,UGATA,34.32,136.83,43,,,,1,,,2,,,,,,,,,,,
1756,2629,1944,12,7,85,JAPAN,WAKAYAMA,URAKAMI,33.567,135.9,121,,,,1,,,6.2,,,,,,,1,,,,
1756,2630,1944,12,7,85,JAPAN,MIE,WAGU,34.25,136.8,39,,,,1,,,5.5,,,,,,,,,,,
1756,2632,1944,12,7,85,JAPAN,MIE,YANOGUCHI,34.13,136.27,78,,,,1,,,7.5,,,,,,,,,,,
1756,2636,1944,12,7,85,JAPAN,MIE,YUKINO,34.07,136.23,81,,,,1,,,4,,,,,,,,,,,
1756,2554,1944,12,7,85,JAPAN,MIE,HOMOTO,,,,,,,1,,,5,,,,,,,,,,,
1756,2555,1944,12,7,85,JAPAN,MIE,KAGAMI'URA,,,,,,,1,,,2,,,,,,,,,,,
1756,2556,1944,12,7,85,JAPAN,MIE,KAINO,34.18,136.32,75,,,,1,,,4.6,,,,,,,,,,,
1756,2557,1944,12,7,85,JAPAN,MIE,KAJIGA,33.73,136.02,104,,,,1,,,4.9,,,,,,,,,,,
1756,2558,1944,12,7,85,JAPAN,MIE,KONZA,,,,,,,1,,,3.4,,,,,,,,,,,
1756,28426,1944,12,7,85,JAPAN,KAGOSHIMA,MESHIMA ISLAND,30.79,130.32,730,,,,1,,,,,,,,,,,,,,
1756,28427,1944,12,7,85,JAPAN,WAKAYAMA,MIKONOHAMA,33.725,135.386,161,,,,1,,,,,,,,,,,,,,
1756,27766,1944,12,7,85,JAPAN,MIE,HIKIMOTO,34.1,136.233,81,,,,1,,,3,,,,,,,,,,,
1756,27767,1944,12,7,85,JAPAN,MIE,SUNO,33.95,136.22,81,,,,1,,,4.5,,,,,,,,,,,
1756,12221,1944,12,7,85,JAPAN,WAKAYAMA,NACHI,33.633,135.933,115,,,,1,,,3.8,,,,40,1,,2,,,,2
1756,7632,1944,12,7,85,JAPAN,WAKAYAMA,SHINJO,34.483,135.717,138,0,20,,1,,,1,,,,,,,,,,,
1756,2637,1944,12,7,81,SAMOA,,"APIA, UPOLU ISLAND",-13.8268,-171.7613,7585,,,,2,20,,0.03,,,,,,,,,,,
1756,2619,1944,12,7,85,JAPAN,SHIZUOKA,SURUGA,34.83,138.58,164,,,,1,,,2,,,,,,,,,,,
1756,12211,1944,12,7,85,JAPAN,SHIZUOKA,MEIWA,34.617,138.217,123,,,,1,,,1.2,,,,,,,,,,,
1756,12212,1944,12,7,85,JAPAN,SHIZUOKA,OMAEZAKI,34.6,138.233,124,,,,1,,,2,,,,,,,,,,,
1756,12213,1944,12,7,85,JAPAN,SHIZUOKA,SAGARA,34.683,138.2,126,,,,1,,,2,,,,,,,,,,,
1756,12225,1944,12,7,85,JAPAN,WAKAYAMA,TAIJI,33.583,135.95,116,,,,1,,,5,,,,,,,,,,,
1756,12226,1944,12,7,85,JAPAN,WAKAYAMA,TANABE,33.733,135.367,163,,,,1,,,1,,,,,,,,,,,
1756,12227,1944,12,7,85,JAPAN,WAKAYAMA,TENMA,33.633,135.933,115,,,,1,,,5,,,,,,,,,,,
1756,12228,1944,12,7,85,JAPAN,WAKAYAMA,UKUI,33.65,135.983,110,,,,1,,,3,,,,,,,,,,,
1756,12229,1944,12,7,85,JAPAN,WAKAYAMA,URAGAMI,33.55,135.9,122,,,,1,,,4.1,,,,,,,,,,,
1756,12230,1944,12,7,85,JAPAN,WAKAYAMA,YUKAWA,33.617,135.933,116,,,,1,,,2.4,,,,,,,,,,,
1756,12163,1944,12,7,85,JAPAN,AICHI,ISSHIKI,34.8,137.033,89,,,,2,,,1.5,,,,,,,,,,,
1756,12164,1944,12,7,85,JAPAN,AICHI,KATAHARACHONISHIURA,34.783,137.183,87,,,,1,,,,,,,,,,,,,,
1756,12165,1944,12,7,85,JAPAN,AICHI,MOROZAKI,34.7,136.983,79,,,,2,,,0.5,,,,,,,,,,,
1756,12166,1944,12,7,85,JAPAN,AICHI,NAGOYA,35.083,136.883,122,,,,2,,,1.5,,,,,,,,,,,
1756,12167,1944,12,7,85,JAPAN,EHIME,UWAJIMA,33.233,132.55,430,,,,2,,,0.03,,,,,,,,,,,
1756,12168,1944,12,7,85,JAPAN,KOCHI,MUROTOMISAKI (MUROTO CITY),33.233,134.183,283,,,,1,,,0.8,,,,,,,,,,,
1756,12169,1944,12,7,85,JAPAN,KOCHI,TOSA-SHIMIZU,32.7792,132.9589,408,,,,2,,,0.4,,,,,,,,,,,
1756,12170,1944,12,7,85,JAPAN,MIE,ATASHIKA,33.917,136.15,88,,,,1,,,6,,,,,,,,,,,
1756,12171,1944,12,7,85,JAPAN,MIE,FURUE,33.967,136.2,83,,,,1,,,2.7,,,,,,,,,,,
1756,12172,1944,12,7,85,JAPAN,MIE,HADASU,33.9,136.15,88,,,,1,,,3.6,,,,,,,,,,,
1756,12173,1944,12,7,85,JAPAN,MIE,HAIDA,34,136.267,77,,,,1,,,5.3,,,,,,,,,,,
1756,12174,1944,12,7,85,JAPAN,MIE,HASHIMA,33.933,136.15,88,,,,1,,,5,,,,,,,,,,,
1756,12176,1944,12,7,85,JAPAN,MIE,KAJIKA,33.967,136.217,82,,,,1,,,4.5,,,,,,,,,,,
1756,12177,1944,12,7,85,JAPAN,MIE,KATA,33.967,136.2,83,,,,1,,,9,,,,,,,,,,,
1756,12178,1944,12,7,85,JAPAN,MIE,KINOMOTO,33.883,136.1,93,,,,1,,,2,,,,,,,,,,,
1756,12179,1944,12,7,85,JAPAN,MIYAGI,KODOMARI,33.883,136.133,90,,,,1,,,4.2,,,,,,,,,,,
1756,12180,1944,12,7,85,JAPAN,MIE,KOMUKAI,33.933,136.183,85,,,,1,,,6,,,,,,,,,,,
1756,12181,1944,12,7,85,JAPAN,MIE,KOU,34.333,136.883,42,,,,1,,,3,,,,,,,,,,,
1756,12182,1944,12,7,85,JAPAN,MIE,KOWAKI,34,136.233,80,,,,1,,,3.3,,,,,,,,,,,
1756,12183,1944,12,7,85,JAPAN,MIE,KUKI,34.017,136.25,78,,,,1,,,7,,,,,,,,,,,
1756,12184,1944,12,7,85,JAPAN,MIE,KUWANA,35.067,136.7,124,,,,2,,,0.5,,,,,,,,,,,
